Area Code,City,Province Code,,Ref,Postal,Province,Region,Local,Lat,Long,,Advisor Emails,,Exclude Names,Exclude before @,Exclude domains
,,,,,,,,,,,,ourfamilyoffice.ca,,,,
,,,,,,,,,,,,oxford.net,,,,
,,,,,,,,,,,,pabani.ca,,,,
,,,,,,,,,,,,pacecu.com,,,,
,,,,,,,,,,,,pacesecurities.com,,,,
,,,,,,,,,,,,pacificspirit.ca,,,,
,,,,,,,,,,,,padgettalberta.ca,,,,
,,,,,,,,,,,,pafinancial.ca,,,,
,,,,,,,,,,,,paisleyparachutes.com,,,,
,,,,,,,,,,,,pallisterfinancial.com,,,,
,,,,,,,,,,,,palltd.com,,,,
,,,,,,,,,,,,panadvisory.ca,,,,
,,,,,,,,,,,,panagora.com,,,,
,,,,,,,,,,,,pangeafamilyoffices.com,,,,
,,,,,,,,,,,,pankow.ca,,,,
,,,,,,,,,,,,panoramawealth.ca,,,,
,,,,,,,,,,,,papyrusplan.com,,,,
,,,,,,,,,,,,paradigmcapinc.com,,,,
,,,,,,,,,,,,paradigmwealth.ca,,,,
,,,,,,,,,,,,paragoninc.ca,,,,
,,,,,,,,,,,,paraport.com,,,,
,,,,,,,,,,,,parityagencies.ca,,,,
,,,,,,,,,,,,parkhousefinancial.ca,,,,
,,,,,,,,,,,,parkplacefinancial.ca,,,,
,,,,,,,,,,,,parwezfinancial.ca,,,,
,,,,,,,,,,,,path.co.nz,,,,
,,,,,,,,,,,,pathcom.com,,,,
,,,,,,,,,,,,patmagliaro.com,,,,
,,,,,,,,,,,,patweir.ca,,,,
,,,,,,,,,,,,paulboparai.com,,,,
,,,,,,,,,,,,paulcraftfinancial.com,,,,
,,,,,,,,,,,,paulguptaandassociates.com,,,,
,,,,,,,,,,,,pavilioncorp.com,,,,
,,,,,,,,,,,,paxplanning.ca,,,,
,,,,,,,,,,,,pbfinancial.com,,,,
,,,,,,,,,,,,pccu.ca,,,,
,,,,,,,,,,,,pcfs.ca,,,,
,,,,,,,,,,,,peacocksheridan.com,,,,
,,,,,,,,,,,,peakgroup.com,,,,
,,,,,,,,,,,,peartreesecurities.com,,,,
,,,,,,,,,,,,peba.gov.sk.ca,,,,
,,,,,,,,,,,,pei.sympatico.ca,,,,
,,,,,,,,,,,,peleelighthouse.ca,,,,
,,,,,,,,,,,,pelican-grp.com,,,,
,,,,,,,,,,,,pellegrinifinancial.com,,,,
,,,,,,,,,,,,penderfund.com,,,,
,,,,,,,,,,,,pendsion.com,,,,
,,,,,,,,,,,,penfinancial.com,,,,
,,,,,,,,,,,,peqm.com,,,,
,,,,,,,,,,,,perpetualwealth.ca,,,,
,,,,,,,,,,,,perry-consultants.com,,,,
,,,,,,,,,,,,pershing.com,,,,
,,,,,,,,,,,,personainternet.com,,,,
,,,,,,,,,,,,personalfinancialplans.com,,,,
,,,,,,,,,,,,personalizedwealth.com,,,,
,,,,,,,,,,,,perspectivefinancial.ca,,,,
,,,,,,,,,,,,perspektivfinancial.com,,,,
,,,,,,,,,,,,peterbrowninc.com,,,,
,,,,,,,,,,,,petergillen.ca,,,,
,,,,,,,,,,,,petersco.com,,,,
,,,,,,,,,,,,pgfinancial.ca,,,,
,,,,,,,,,,,,philhauser.ca,,,,
,,,,,,,,,,,,phn.com,,,,
,,,,,,,,,,,,pib.com,,,,
,,,,,,,,,,,,pictonmahoney.com,,,,
,,,,,,,,,,,,pierredauth.com,,,,
,,,,,,,,,,,,pifinancial.com,,,,
,,,,,,,,,,,,pifinancialcorp.com,,,,
,,,,,,,,,,,,pillarretirement.com,,,,
,,,,,,,,,,,,pinnaclereliance.com,,,,
,,,,,,,,,,,,pippyins.com,,,,
,,,,,,,,,,,,pjgreene.ca,,,,
,,,,,,,,,,,,pkfinancial.ca,,,,
,,,,,,,,,,,,plan2bewealthy.com,,,,
,,,,,,,,,,,,plan4u.me,,,,
,,,,,,,,,,,,planeasy.ca,,,,
,,,,,,,,,,,,planfirst.ca,,,,
,,,,,,,,,,,,planitfinancialcorp.com,,,,
,,,,,,,,,,,,planner.to,,,,
,,,,,,,,,,,,planningprofessionals.ca,,,,
,,,,,,,,,,,,planningtoretire.ca,,,,
,,,,,,,,,,,,planningyourfuture.ca,,,,
,,,,,,,,,,,,planstoprosper.ca,,,,
,,,,,,,,,,,,planswell.ca,,,,
,,,,,,,,,,,,plantax.ca,,,,
,,,,,,,,,,,,planwithintegrity.com,,,,
,,,,,,,,,,,,playcheques.com,,,,
,,,,,,,,,,,,pmgifinancial.com,,,,
,,,,,,,,,,,,pointbfinancial.ca,,,,
,,,,,,,,,,,,polaramp.com,,,,
,,,,,,,,,,,,polarisadvisory.ca,,,,
,,,,,,,,,,,,polarisfinancial.ca,,,,
,,,,,,,,,,,,pollockfinancial.ca,,,,
,,,,,,,,,,,,porchlight.ca,,,,
,,,,,,,,,,,,portdalhousiefinancial.com,,,,
,,,,,,,,,,,,portfoliostrategies.ca,,,,
,,,,,,,,,,,,portlingtonfinancial.com,,,,
,,,,,,,,,,,,potvinfinancial.com,,,,
,,,,,,,,,,,,potvinplanning.ca,,,,
,,,,,,,,,,,,powellinsbro.com,,,,
,,,,,,,,,,,,poweronecapital.com,,,,
,,,,,,,,,,,,ppisolutions.ca,,,,
,,,,,,,,,,,,prairiewealth.ca,,,,
,,,,,,,,,,,,praxiswealth.ca,,,,
,,,,,,,,,,,,precedencewealth.com,,,,
,,,,,,,,,,,,precisionwealth.ca,,,,
,,,,,,,,,,,,predictablefutures.com,,,,
,,,,,,,,,,,,premierfinancial.mb.ca,,,,
,,,,,,,,,,,,prescottpointfinancial.com,,,,
,,,,,,,,,,,,pretiumwealth.ca,,,,
,,,,,,,,,,,,primequadrant.com,,,,
,,,,,,,,,,,,primerica.com,,,,
,,,,,,,,,,,,pris.ca,,,,
,,,,,,,,,,,,privategroup.cc,,,,
,,,,,,,,,,,,prizmfinancial.com,,,,
,,,,,,,,,,,,pro-invest.ca,,,,
,,,,,,,,,,,,proactivefinancial.ca,,,,
,,,,,,,,,,,,probenefits.ca,,,,
,,,,,,,,,,,,probity.ca,,,,
,,,,,,,,,,,,producersgroup.ca,,,,
,,,,,,,,,,,,productsolutionscentre.ca,,,,
,,,,,,,,,,,,professionalsinsurance.net,,,,
,,,,,,,,,,,,promerita.com,,,,
,,,,,,,,,,,,propeladvisory.ca,,,,
,,,,,,,,,,,,prosfinance.ca,,,,
,,,,,,,,,,,,prospera.ca,,,,
,,,,,,,,,,,,prosperasolutions.com,,,,
,,,,,,,,,,,,prosperity-planning.com,,,,
,,,,,,,,,,,,prosperityplanning.ca,,,,
,,,,,,,,,,,,prosperwealth.ca,,,,
,,,,,,,,,,,,providentpartners.ca,,,,
,,,,,,,,,,,,proworldfinancial.com,,,,
,,,,,,,,,,,,prudentasset.ca,,,,
,,,,,,,,,,,,prwealth.ca,,,,
,,,,,,,,,,,,pshepfinancial.com,,,,
,,,,,,,,,,,,psvca.com,,,,
,,,,,,,,,,,,ptcookwealth.com,,,,
,,,,,,,,,,,,pugachevsky.com,,,,
,,,,,,,,,,,,puhlemployeebenefits.com,,,,
,,,,,,,,,,,,purposedfinancial.org,,,,
,,,,,,,,,,,,purposeinspiredsolutions.ca,,,,
,,,,,,,,,,,,pwc.com,,,,
,,,,,,,,,,,,pwlcapital.com,,,,
,,,,,,,,,,,,pzena.com,,,,
,,,,,,,,,,,,qfs.ca,,,,
,,,,,,,,,,,,qres.ca,,,,
,,,,,,,,,,,,quadasset.com,,,,
,,,,,,,,,,,,quadrusinvestment.com,,,,
,,,,,,,,,,,,quarrywealth.ca,,,,
,,,,,,,,,,,,quasarfinancial.ca,,,,
,,,,,,,,,,,,queenfinancial.com,,,,
,,,,,,,,,,,,queensbury.com,,,,
,,,,,,,,,,,,queenston.net,,,,
,,,,,,,,,,,,questrade.com,,,,
,,,,,,,,,,,,quietlegacy.com,,,,
,,,,,,,,,,,,quintusfinancial.biz,,,,
,,,,,,,,,,,,qvinvestors.com,,,,
,,,,,,,,,,,,racheldelaney.com,,,,
,,,,,,,,,,,,racinefinancial.ca,,,,
,,,,,,,,,,,,raelipskie.com,,,,
,,,,,,,,,,,,raidnaji.com,,,,
,,,,,,,,,,,,raimondo-associates.com,,,,
,,,,,,,,,,,,raintreeemd.com,,,,
,,,,,,,,,,,,rankinefinancial.com,,,,
,,,,,,,,,,,,ravbadial.com,,,,
,,,,,,,,,,,,rawlingfinancial.com,,,,
,,,,,,,,,,,,raycroftfinancial.com,,,,
,,,,,,,,,,,,raymorecu.com,,,,
,,,,,,,,,,,,rbafinancial.com,,,,
,,,,,,,,,,,,rblfinancial.ca,,,,
,,,,,,,,,,,,rcpinc.ca,,,,
,,,,,,,,,,,,rdrfinancial.com,,,,
,,,,,,,,,,,,redcloudks.com,,,,
,,,,,,,,,,,,redsealfinancial.com,,,,
,,,,,,,,,,,,redwillowwealth.com,,,,
,,,,,,,,,,,,redwoodasset.com,,,,
,,,,,,,,,,,,redwoodcapital.ca,,,,
,,,,,,,,,,,,registeredplanner.com,,,,
,,,,,,,,,,,,reidstrategies.com,,,,
,,,,,,,,,,,,rempart.ca,,,,
,,,,,,,,,,,,renema-cga.com,,,,
,,,,,,,,,,,,resoluteasset.ca,,,,
,,,,,,,,,,,,retire-sooner.org,,,,
,,,,,,,,,,,,retirementb.com,,,,
,,,,,,,,,,,,retirerightcanada.ca,,,,
,,,,,,,,,,,,retirewithipc.com,,,,
,,,,,,,,,,,,reuterbenefits.com,,,,
,,,,,,,,,,,,rfgl.com,,,,
,,,,,,,,,,,,rfm.ca,,,,
,,,,,,,,,,,,rfmi.ca,,,,
,,,,,,,,,,,,rfs.on.ca,,,,
,,,,,,,,,,,,rgafinancial.com,,,,
,,,,,,,,,,,,rgfwealth.com,,,,
,,,,,,,,,,,,rgpackman.ca,,,,
,,,,,,,,,,,,rhbpc.ca,,,,
,,,,,,,,,,,,rhinofinancial.ca,,,,
,,,,,,,,,,,,rhncpa.com,,,,
,,,,,,,,,,,,riachfinancial.ca,,,,
,,,,,,,,,,,,richandres.com,,,,
,,,,,,,,,,,,richardh.ca,,,,
,,,,,,,,,,,,richardsfinancial.ca,,,,
,,,,,,,,,,,,richeinvestments.ca,,,,
,,,,,,,,,,,,rickjonesfinancial.com,,,,
,,,,,,,,,,,,rickyleung.com,,,,
,,,,,,,,,,,,ridgewealth.com,,,,
,,,,,,,,,,,,rifinancial.ca,,,,
,,,,,,,,,,,,rileyfinancial.ca,,,,
,,,,,,,,,,,,riverroadam.com,,,,
,,,,,,,,,,,,rivershorewealth.com,,,,
,,,,,,,,,,,,rivetfinancial.ca,,,,
,,,,,,,,,,,,rjkfinancial.com,,,,
,,,,,,,,,,,,rjobrien.com,,,,
,,,,,,,,,,,,rlb.ca,,,,
,,,,,,,,,,,,rlfinancial.ca,,,,
,,,,,,,,,,,,rmfp.ca,,,,
,,,,,,,,,,,,roadhousefinancial.com,,,,
,,,,,,,,,,,,robcagnin.ca,,,,
,,,,,,,,,,,,robertbird.ca,,,,
,,,,,,,,,,,,robertcastles.ca,,,,
,,,,,,,,,,,,robertcpa.ca,,,,
,,,,,,,,,,,,roberthurdman.com,,,,
,,,,,,,,,,,,robertsidney.com,,,,
,,,,,,,,,,,,robertsmithfinancial.ca,,,,
,,,,,,,,,,,,robertsonfinancial.net,,,,
,,,,,,,,,,,,robertsonhall.com,,,,
,,,,,,,,,,,,robertsonoffice.com,,,,
,,,,,,,,,,,,roblynfinancial.com,,,,
,,,,,,,,,,,,rochebanyan.ca,,,,
,,,,,,,,,,,,rockwaterwealth.ca,,,,
,,,,,,,,,,,,rockycu.com,,,,
,,,,,,,,,,,,rogersfinancialservices.ca,,,,
,,,,,,,,,,,,rogersgroup.com,,,,
,,,,,,,,,,,,roloson.ca,,,,
,,,,,,,,,,,,romacfinancial.com,,,,
,,,,,,,,,,,,romanovsky.com,,,,
,,,,,,,,,,,,romspen.com,,,,
,,,,,,,,,,,,roohicpa.com,,,,
,,,,,,,,,,,,rowlesfinancial.com,,,,
,,,,,,,,,,,,royalcityic.ca,,,,
,,,,,,,,,,,,roybyrns.com,,,,
,,,,,,,,,,,,rpia.ca,,,,
,,,,,,,,,,,,rpncas.com,,,,
,,,,,,,,,,,,rrdfsi.ca,,,,
,,,,,,,,,,,,rrspman.com,,,,
,,,,,,,,,,,,rstaccountants.com,,,,
,,,,,,,,,,,,rtfc.ca,,,,
,,,,,,,,,,,,rtmosaic.com,,,,
,,,,,,,,,,,,rtradvisory.com,,,,
,,,,,,,,,,,,rtylerfinancial.com,,,,
,,,,,,,,,,,,rubbixinc.com,,,,
,,,,,,,,,,,,russel-financial.com,,,,
,,,,,,,,,,,,russellinvestments.com,,,,
,,,,,,,,,,,,rwam.com,,,,
,,,,,,,,,,,,rwcadvisors.com,,,,
,,,,,,,,,,,,rwpensonfinancial.com,,,,
,,,,,,,,,,,,ryanlamontagne.com,,,,
,,,,,,,,,,,,ryco.ca,,,,
,,,,,,,,,,,,sabeyandco.ca,,,,
,,,,,,,,,,,,sabramskyfinancial.com,,,,
,,,,,,,,,,,,saderfinancial.com,,,,
,,,,,,,,,,,,safcorp.ca,,,,
,,,,,,,,,,,,safebridgefinancial.com,,,,
,,,,,,,,,,,,safeguard-ltd.com,,,,
,,,,,,,,,,,,sagefinancial.ca,,,,
,,,,,,,,,,,,sageview.ca,,,,
,,,,,,,,,,,,sagium.com,,,,
,,,,,,,,,,,,salmonarmfinancial.com,,,,
,,,,,,,,,,,,samicanada.com,,,,
,,,,,,,,,,,,sampiercy.com,,,,
,,,,,,,,,,,,sandramews.com,,,,
,,,,,,,,,,,,sandyandhugh.com,,,,
,,,,,,,,,,,,sanjeevmalik.ca,,,,
,,,,,,,,,,,,santorofinancial.com,,,,
,,,,,,,,,,,,sapiencefinancial.ca,,,,
,,,,,,,,,,,,sarkozi.ca,,,,
,,,,,,,,,,,,sarniaca.ca,,,,
,,,,,,,,,,,,saronafund.com,,,,
,,,,,,,,,,,,sascu.com,,,,
,,,,,,,,,,,,sascuwealth.com,,,,
,,,,,,,,,,,,saugeenfinancial.ca,,,,
,,,,,,,,,,,,sawyerandassociates.ca,,,,
,,,,,,,,,,,,sbfinancial.ca,,,,
,,,,,,,,,,,,sbminc.ca,,,,
,,,,,,,,,,,,sbwdirection.com,,,,
,,,,,,,,,,,,scheperfinancial.com,,,,
,,,,,,,,,,,,schmidt-cfp.ca,,,,
,,,,,,,,,,,,schneiderinsuranceinc.com,,,,
,,,,,,,,,,,,schroders.com,,,,
,,,,,,,,,,,,schulich.yorku.ca,,,,
,,,,,,,,,,,,scmic.ca,,,,
,,,,,,,,,,,,scottpichelli.com,,,,
,,,,,,,,,,,,scottpollock.ca,,,,
,,,,,,,,,,,,scottwolfe.ca,,,,
,,,,,,,,,,,,scpllp.com,,,,
,,,,,,,,,,,,scrimgeour.com,,,,
,,,,,,,,,,,,scrivens.ca,,,,
,,,,,,,,,,,,scu.mb.ca,,,,
,,,,,,,,,,,,sec.gov,,,,
,,,,,,,,,,,,secondhalfsolutions.com,,,,
,,,,,,,,,,,,securafinancial.com,,,,
,,,,,,,,,,,,secure-capital.com,,,,
,,,,,,,,,,,,securedfuture.ca,,,,
,,,,,,,,,,,,secureinsurance.ca,,,,
,,,,,,,,,,,,securityfinancial.ca,,,,
,,,,,,,,,,,,segalllp.com,,,,
,,,,,,,,,,,,seguinfinancial.com,,,,
,,,,,,,,,,,,sekine.ca,,,,
,,,,,,,,,,,,selectpath.ca,,,,
,,,,,,,,,,,,sellarsyates.com,,,,
,,,,,,,,,,,,sellors.org,,,,
,,,,,,,,,,,,senecacollege.ca,,,,
,,,,,,,,,,,,septen.com,,,,
,,,,,,,,,,,,septen.financial.com,,,,
,,,,,,,,,,,,servisswealth.com,,,,
,,,,,,,,,,,,servus.ca,,,,
,,,,,,,,,,,,sexsmithfinancial.com,,,,
,,,,,,,,,,,,sfcorp.ca,,,,
,,,,,,,,,,,,shawbiz.ca,,,,
,,,,,,,,,,,,shawcable.com,,,,
,,,,,,,,,,,,shawfinancialservices.ca,,,,
,,,,,,,,,,,,sheilamatson.ca,,,,
,,,,,,,,,,,,shelemey.com,,,,
,,,,,,,,,,,,shelleybd.ca,,,,
,,,,,,,,,,,,shelterbay.ca,,,,
,,,,,,,,,,,,shieldswealth.ca,,,,
,,,,,,,,,,,,sholdicefinancial.com,,,,
,,,,,,,,,,,,signetfinancial.com,,,,
,,,,,,,,,,,,silverberggroup.com,,,,
,,,,,,,,,,,,silverberginvestment.com,,,,
,,,,,,,,,,,,silvercompass.ca,,,,
,,,,,,,,,,,,simardandassociates.com,,,,
,,,,,,,,,,,,simonconsultingfps.ca,,,,
,,,,,,,,,,,,simoneiisi.com,,,,
,,,,,,,,,,,,simplicityfinancial.ca,,,,
,,,,,,,,,,,,simtech-scm.com,,,,
,,,,,,,,,,,,sindenfinancialgroup.com,,,,
,,,,,,,,,,,,singerolfert.com,,,,
,,,,,,,,,,,,sintic.info,,,,
,,,,,,,,,,,,sisip.com,,,,
,,,,,,,,,,,,sitarafinancial.com,,,,
,,,,,,,,,,,,skyeplanning.com,,,,
,,,,,,,,,,,,skylinc.net,,,,
,,,,,,,,,,,,sladewm.com,,,,
,,,,,,,,,,,,slaterwealth.ca,,,,
,,,,,,,,,,,,slf.ca,,,,
,,,,,,,,,,,,smartinvestments.bc.ca,,,,
,,,,,,,,,,,,smartsplitdivorce.com,,,,
,,,,,,,,,,,,smartymortgage.com,,,,
,,,,,,,,,,,,smginc.ca,,,,
,,,,,,,,,,,,smileyfinancial.com,,,,
,,,,,,,,,,,,smllp.ca,,,,
,,,,,,,,,,,,smokylake.ca,,,,
,,,,,,,,,,,,smythecpa.com,,,,
,,,,,,,,,,,,snipper.ca,,,,
,,,,,,,,,,,,snowdenfinancial.ca,,,,
,,,,,,,,,,,,softrontax.com,,,,
,,,,,,,,,,,,solguard.com,,,,
,,,,,,,,,,,,solidfin.com,,,,
,,,,,,,,,,,,solustrust.com,,,,
,,,,,,,,,,,,sonikasaggi.com,,,,
,,,,,,,,,,,,soperfinancial.ca,,,,
,,,,,,,,,,,,sorrell.ca,,,,
,,,,,,,,,,,,soundfs.ca,,,,
,,,,,,,,,,,,southdav.com,,,,
,,,,,,,,,,,,southwestcu.com,,,,
,,,,,,,,,,,,sovereignwealth.ca,,,,
,,,,,,,,,,,,sparkesfinancial.ca,,,,
,,,,,,,,,,,,specialtywealth.com,,,,
,,,,,,,,,,,,spectrum-financial.ca,,,,
,,,,,,,,,,,,spectrumfinancial.ca,,,,
,,,,,,,,,,,,speirwealth.com,,,,
,,,,,,,,,,,,spencefinancial.com,,,,
,,,,,,,,,,,,spera.tv,,,,
,,,,,,,,,,,,spminc.ca,,,,
,,,,,,,,,,,,springplans.ca,,,,
,,,,,,,,,,,,sprott.com,,,,
,,,,,,,,,,,,sprottwealth.com,,,,
,,,,,,,,,,,,ssfinancialgroup.ca,,,,
,,,,,,,,,,,,stallionfinancial.ca,,,,
,,,,,,,,,,,,stapferfinancial.com,,,,
,,,,,,,,,,,,starkmarsh.com,,,,
,,,,,,,,,,,,starviewfinancial.com,,,,
,,,,,,,,,,,,statefarm.com,,,,
,,,,,,,,,,,,stcyr.ca,,,,
,,,,,,,,,,,,steadyhand.com,,,,
,,,,,,,,,,,,steannetaxservice.ca,,,,
,,,,,,,,,,,,steedenfinancial.ca,,,,
,,,,,,,,,,,,steelefinancial.ca,,,,
,,,,,,,,,,,,steersinsurance.com,,,,
,,,,,,,,,,,,steinbergwealth.com,,,,
,,,,,,,,,,,,stellarmanagement.ca,,,,
,,,,,,,,,,,,stellarwealthgroup.com,,,,
,,,,,,,,,,,,stenning.com,,,,
,,,,,,,,,,,,stephenfinancial.com,,,,
,,,,,,,,,,,,stepright.ca,,,,
,,,,,,,,,,,,sterlingmutuals.com,,,,
,,,,,,,,,,,,sterlingwealthmgmt.com,,,,
,,,,,,,,,,,,steveburns.ca,,,,
,,,,,,,,,,,,stevecox.ca,,,,
,,,,,,,,,,,,stewartfinancial.ca,,,,
,,,,,,,,,,,,stewartfisher.com,,,,
,,,,,,,,,,,,stewartkett.com,,,,
,,,,,,,,,,,,stewartthomas.com,,,,
,,,,,,,,,,,,stier.ca,,,,
,,,,,,,,,,,,stillerfinancial.com,,,,
,,,,,,,,,,,,stollerwealth.com,,,,
,,,,,,,,,,,,stonegatepc.com,,,,
,,,,,,,,,,,,stonehaven-group.ca,,,,
,,,,,,,,,,,,stonehousefinancial.ca,,,,
,,,,,,,,,,,,stonetownfinancial.com,,,,
,,,,,,,,,,,,strandfinancial.ca,,,,
,,,,,,,,,,,,stratawealth.ca,,,,
,,,,,,,,,,,,strategicviewfinancial.com,,,,
,,,,,,,,,,,,strategicwealth.ca,,,,
,,,,,,,,,,,,stratfordfinancialplanning.com,,,,
,,,,,,,,,,,,strathconawealth.com,,,,
,,,,,,,,,,,,stronach-financial.com,,,,
,,,,,,,,,,,,successionprotection.com,,,,
,,,,,,,,,,,,sudburycu.com,,,,
,,,,,,,,,,,,sukhi.ca,,,,
,,,,,,,,,,,,summerlandfinancial.com,,,,
,,,,,,,,,,,,summitfinancial.bc.ca,,,,
,,,,,,,,,,,,summitwealth.ca,,,,
,,,,,,,,,,,,sunesisfinancial.com,,,,
,,,,,,,,,,,,sunrisefinancialplanning.com,,,,
,,,,,,,,,,,,sunstoneretirement.com,,,,
,,,,,,,,,,,,surepathgroup.ca,,,,
,,,,,,,,,,,,susancole.ca,,,,
,,,,,,,,,,,,susanleecfp.com,,,,
,,,,,,,,,,,,susanvint.ca,,,,
,,,,,,,,,,,,suttonfinancial.ca,,,,
,,,,,,,,,,,,svcu.mb.ca,,,,
,,,,,,,,,,,,sweeneybride.com,,,,
,,,,,,,,,,,,swellwealth.com,,,,
,,,,,,,,,,,,sworealty.ca,,,,
,,,,,,,,,,,,sylvialim.com,,,,
,,,,,,,,,,,,synergycu.ca,,,,
,,,,,,,,,,,,tacitacapital.com,,,,
,,,,,,,,,,,,tacticalassetmgmt.com,,,,
,,,,,,,,,,,,tacticawealth.com,,,,
,,,,,,,,,,,,talusia.com,,,,
,,,,,,,,,,,,tangerine.ca,,,,
,,,,,,,,,,,,tannerfinancial.ca,,,,
,,,,,,,,,,,,taskwealthadvisors.ca,,,,
,,,,,,,,,,,,tasman.ca,,,,
,,,,,,,,,,,,tatefinancial.ca,,,,
,,,,,,,,,,,,taxmanagementcentre.com,,,,
,,,,,,,,,,,,taxonweb.ca,,,,
,,,,,,,,,,,,taxvantage.ca,,,,
,,,,,,,,,,,,taylerinsurance.com,,,,
,,,,,,,,,,,,tcmfinancial.ca,,,,
,,,,,,,,,,,,tcu.sk.ca,,,,
,,,,,,,,,,,,tcuwm.sk.ca,,,,
,,,,,,,,,,,,tcwealth.ca,,,,
,,,,,,,,,,,,tdmoxam.com,,,,
,,,,,,,,,,,,teammaxfinancial.com,,,,
,,,,,,,,,,,,tednoakes.ca,,,,
,,,,,,,,,,,,tedpollock.ca,,,,
,,,,,,,,,,,,tejpar.ca,,,,
,,,,,,,,,,,,tenzing.ca,,,,
,,,,,,,,,,,,tepgroup.ca,,,,
,,,,,,,,,,,,teresayeung.com,,,,
,,,,,,,,,,,,terrafirmafinancial.ca,,,,
,,,,,,,,,,,,tewealth.com,,,,
,,,,,,,,,,,,tfpinvest.ca,,,,
,,,,,,,,,,,,tfsg.ca,,,,
,,,,,,,,,,,,tfsinc.ca,,,,
,,,,,,,,,,,,theabsolutegroup.com,,,,
,,,,,,,,,,,,thebucketlistprogram.com,,,,
,,,,,,,,,,,,thecoastgroup.ca,,,,
,,,,,,,,,,,,thefinancialadvisoronline.com,,,,
,,,,,,,,,,,,theheritagegroup.ca,,,,
,,,,,,,,,,,,theindexhouse.com,,,,
,,,,,,,,,,,,theinsurance.ca,,,,
,,,,,,,,,,,,theinsuranceexchange.ca,,,,
,,,,,,,,,,,,theintuerigroup.com,,,,
,,,,,,,,,,,,thekovalciks.ca,,,,
,,,,,,,,,,,,thenotarygroup.ca,,,,
,,,,,,,,,,,,theosticgroup.com,,,,
,,,,,,,,,,,,theplanners.ca,,,,
,,,,,,,,,,,,therightrelationship.com,,,,
,,,,,,,,,,,,thesteelegroup.ca,,,,
,,,,,,,,,,,,thetkgroup.com,,,,
,,,,,,,,,,,,thetowergroup.ca,,,,
,,,,,,,,,,,,thetylergroup.ca,,,,
,,,,,,,,,,,,thewealthadvisory.ca,,,,
,,,,,,,,,,,,thewealthyedge.ca,,,,
,,,,,,,,,,,,thian.ca,,,,
,,,,,,,,,,,,thinkcwea.com,,,,
,,,,,,,,,,,,thinkpelorus.ca,,,,
,,,,,,,,,,,,thomastong.com,,,,
,,,,,,,,,,,,thomsonallison.com,,,,
,,,,,,,,,,,,thornefinancial.ca,,,,
,,,,,,,,,,,,three60wealth.ca,,,,
,,,,,,,,,,,,threedegree.ca,,,,
,,,,,,,,,,,,thrivefinancialconsulting.ca,,,,
,,,,,,,,,,,,thrivewealth.ca,,,,
,,,,,,,,,,,,ticap.ca,,,,
,,,,,,,,,,,,tidalfinancial.ca,,,,
,,,,,,,,,,,,tieroneinvestments.ca,,,,
,,,,,,,,,,,,tieroneplanning.ca,,,,
,,,,,,,,,,,,tillsonburgcpa.ca,,,,
,,,,,,,,,,,,timcheng-ca.com,,,,
,,,,,,,,,,,,timeandmoney.ca,,,,
,,,,,,,,,,,,timmonsestate.com,,,,
,,,,,,,,,,,,tipperfinancial.com,,,,
,,,,,,,,,,,,tlmfinancial.com,,,,
,,,,,,,,,,,,tlsfinancial.com,,,,
,,,,,,,,,,,,tmfd.ca,,,,
,,,,,,,,,,,,tmsplanning.ca,,,,
,,,,,,,,,,,,toewsco.ca,,,,
,,,,,,,,,,,,toicwealth.com,,,,
,,,,,,,,,,,,tomlinsonandassociates.ca,,,,
,,,,,,,,,,,,tonilepore.ca,,,,
,,,,,,,,,,,,tonygilbert.ca,,,,
,,,,,,,,,,,,tonylauinsurance.com,,,,
,,,,,,,,,,,,toplinefinancial.ca,,,,
,,,,,,,,,,,,torcefinancial.com,,,,
,,,,,,,,,,,,towerwealth.com,,,,
,,,,,,,,,,,,tpcfinancial.com,,,,
,,,,,,,,,,,,tpcu.on.ca,,,,
,,,,,,,,,,,,tpg-nb.ca,,,,
,,,,,,,,,,,,tracywray.ca,,,,
,,,,,,,,,,,,transitionfinancial.com,,,,
,,,,,,,,,,,,trapezecapital.com,,,,
,,,,,,,,,,,,travisfinancial.ca,,,,
,,,,,,,,,,,,travisstrain.ca,,,,
,,,,,,,,,,,,trentiniwusyk.com,,,,
,,,,,,,,,,,,trevorfinancial.com,,,,
,,,,,,,,,,,,trggroup.com,,,,
,,,,,,,,,,,,tridelta.ca,,,,
,,,,,,,,,,,,trilliant.ca,,,,
,,,,,,,,,,,,trilogyfinancial.ca,,,,
,,,,,,,,,,,,trimaranfinancial.com,,,,
,,,,,,,,,,,,trinityfamilywealth.ca,,,,
,,,,,,,,,,,,trinityfinancial.ca,,,,
,,,,,,,,,,,,trinitywealthpartners.ca,,,,
,,,,,,,,,,,,triofinancialplanning.com,,,,
,,,,,,,,,,,,trotterassociates.com,,,,
,,,,,,,,,,,,truenorthretirement.ca,,,,
,,,,,,,,,,,,truenorthwealth.ca,,,,
,,,,,,,,,,,,truespectwealth.com,,,,
,,,,,,,,,,,,truewealth.ca,,,,
,,,,,,,,,,,,trufinancialgroup.com,,,,
,,,,,,,,,,,,trustedadvisor.ca,,,,
,,,,,,,,,,,,truvisionfinancial.com,,,,
,,,,,,,,,,,,tsechu.com,,,,
,,,,,,,,,,,,tullettprebon.com,,,,
,,,,,,,,,,,,twbf.ca,,,,
,,,,,,,,,,,,twcone.ca,,,,
